330	ΠΛΗΡΟΦΟΡΙΚΗΣ ΚΑΙ ΤΗΛΕΠΙΚΟΙΝΩΝΙΩΝ (ΑΘΗΝΑ)	16919
98	ΠΛΗΡΟΦΟΡΙΚΗΣ ΚΑΙ ΤΗΛΕΠΙΚΟΙΝΩΝΙΩΝ (ΤΡΙΠΟΛΗ)	12375
412	ΠΛΗΡΟΦΟΡΙΚΗΣ ΚΑΙ ΤΗΛΕΜΑΤΙΚΗΣ (ΑΘΗΝΑ)	14557
369	ΠΛΗΡΟΦΟΡΙΚΗΣ ΜΕ ΕΦΑΡΜΟΓΕΣ ΣΤΗ ΒΙΟΪΑΤΡΙΚΗ (ΛΑΜΙΑ)	16087
344	ΜΗΧΑΝΙΚΩΝ ΠΛΗΡΟΦΟΡΙΑΚΩΝ & ΕΠΙΚΟΙΝΩΝΙΑΚΩΝ ΣΥΣΤΗΜΑΤΩΝ (ΣΑΜΟΣ)	9823
371	ΜΗΧΑΝΙΚΩΝ ΠΛΗΡΟΦΟΡΙΚΗΣ & ΤΗΛΕΠΙΚΟΙΝΩΝΙΩΝ (ΚΟΖΑΝΗ)	12306
216	ΕΠΙΣΤΗΜΗΣ ΥΠΟΛΟΓΙΣΤΩΝ (ΗΡΑΚΛΕΙΟ)	12590
335	ΕΦΑΡΜΟΣΜΕΝΗΣ ΠΛΗΡΟΦΟΡΙΚΗΣ (ΘΕΣΣΑΛΟΝΙΚΗ)	15091
801	ΕΥΕΛΠΙΔΩΝ (ΣΣΕ) - ΟΠΛΑ	16095
801	ΕΥΕΛΠΙΔΩΝ (ΣΣΕ) - ΟΠΛΑ	15012
806	ΕΥΕΛΠΙΔΩΝ (ΣΣΕ) - ΣΩΜΑΤΑ	17642
806	ΕΥΕΛΠΙΔΩΝ (ΣΣΕ) - ΣΩΜΑΤΑ	17231
821	ΙΚΑΡΩΝ (ΣΙ) ΙΠΤΑΜΕΝΟΙ	17786
821	ΙΚΑΡΩΝ (ΣΙ) ΙΠΤΑΜΕΝΟΙ	16354
821	ΙΚΑΡΩΝ (ΣΙ) ΙΠΤΑΜΕΝΟΙ	7976
826	ΙΚΑΡΩΝ (ΣΙ) ΜΗΧΑΝΙΚΟΙ (ΣΜΑ)	18625
826	ΙΚΑΡΩΝ (ΣΙ) ΜΗΧΑΝΙΚΟΙ (ΣΜΑ)	18235
826	ΙΚΑΡΩΝ (ΣΙ) ΜΗΧΑΝΙΚΟΙ (ΣΜΑ)	9014
811	ΝΑΥΤΙΚΩΝ ΔΟΚΙΜΩΝ (ΣΝΔ) ΜΑΧΙΜΟΙ	17662
811	ΝΑΥΤΙΚΩΝ ΔΟΚΙΜΩΝ (ΣΝΔ) ΜΑΧΙΜΟΙ	16717
811	ΝΑΥΤΙΚΩΝ ΔΟΚΙΜΩΝ (ΣΝΔ) ΜΑΧΙΜΟΙ	6581
816	ΝΑΥΤΙΚΩΝ ΔΟΚΙΜΩΝ (ΣΝΔ) ΜΗΧΑΝΙΚΟΙ	17838
816	ΝΑΥΤΙΚΩΝ ΔΟΚΙΜΩΝ (ΣΝΔ) ΜΗΧΑΝΙΚΟΙ	16883
862	ΜΟΝΙΜΩΝ ΥΠΑΞΙΩΜΑΤΙΚΩΝ ΣΤΡΑΤΟΥ (Σ.Μ.Υ.) - ΟΠΛΑ	14532
862	ΜΟΝΙΜΩΝ ΥΠΑΞΙΩΜΑΤΙΚΩΝ ΣΤΡΑΤΟΥ (Σ.Μ.Υ.) - ΟΠΛΑ	13356
863	ΜΟΝΙΜΩΝ ΥΠΑΞΙΩΜΑΤΙΚΩΝ ΣΤΡΑΤΟΥ (Σ.Μ.Υ.) - ΣΩΜΑΤΑ	15678
863	ΜΟΝΙΜΩΝ ΥΠΑΞΙΩΜΑΤΙΚΩΝ ΣΤΡΑΤΟΥ (Σ.Μ.Υ.) - ΣΩΜΑΤΑ	14660
864	ΜΟΝΙΜΩΝ ΥΠΑΞΙΩΜΑΤΙΚΩΝ ΝΑΥΤΙΚΟΥ (Σ.Μ.Υ.Ν.)	14790
864	ΜΟΝΙΜΩΝ ΥΠΑΞΙΩΜΑΤΙΚΩΝ ΝΑΥΤΙΚΟΥ (Σ.Μ.Υ.Ν.)	12152
817	ΣΧΟΛΗ ΠΛΟΙΑΡΧΩΝ	11036
817	ΣΧΟΛΗ ΠΛΟΙΑΡΧΩΝ	8241
817	ΣΧΟΛΗ ΠΛΟΙΑΡΧΩΝ	10645
817	ΣΧΟΛΗ ΠΛΟΙΑΡΧΩΝ	10555
818	ΣΧΟΛΗ ΜΗΧΑΝΙΚΩΝ	9524
818	ΣΧΟΛΗ ΜΗΧΑΝΙΚΩΝ	7185
818	ΣΧΟΛΗ ΜΗΧΑΝΙΚΩΝ	9352
818	ΣΧΟΛΗ ΜΗΧΑΝΙΚΩΝ	6940
318	ΣΤΑΤΙΣΤΙΚΗΣ & ΑΣΦΑΛΙΣΤΙΚΗΣ ΕΠΙΣΤΗΜΗΣ (ΠΕΙΡΑΙΑΣ)	12703
698	ΤΕΧΝΟΛΟΓΩΝ ΠΕΡΙΒΑΛΛΟΝΤΟΣ Τ.Ε. (ΖΑΚΥΝΘΟΣ) - ΤΕΧΝΟΛΟΓΙΩΝ ΦΥΣΙΚΟΥ ΠΕΡΙΒΑΛΛΟΝΤΟΣ Τ.Ε.	6393
550	ΔΑΣΟΠΟΝΙΑΣ & ΔΙΑΧΕΙΡΙΣΗΣ ΦΥΣΙΚΟΥ ΠΕΡΙΒΑΛΛΟΝΤΟΣ (ΔΡΑΜΑ)	5190
551	ΔΑΣΟΠΟΝΙΑΣ & ΔΙΑΧΕΙΡΙΣΗΣ ΦΥΣΙΚΟΥ ΠΕΡΙΒΑΛΛΟΝΤΟΣ (ΚΑΡΠΕΝΗΣΙ) 	4382
557	ΤΕΧΝΟΛΟΓΩΝ ΓΕΩΠΟΝΩΝ (ΑΜΑΛΙΑΔΑ)	10825
757	ΤΕΧΝΟΛΟΓΩΝ ΓΕΩΠΟΝΩΝ (ΑΡΤΑ)	10908
758	ΤΕΧΝΟΛΟΓΩΝ ΓΕΩΠΟΝΩΝ (ΗΡΑΚΛΕΙΟ) 	11460
759	ΤΕΧΝΟΛΟΓΩΝ ΓΕΩΠΟΝΩΝ (ΘΕΣΣΑΛΟΝΙΚΗ) 	12496
760	ΤΕΧΝΟΛΟΓΩΝ ΓΕΩΠΟΝΩΝ (ΚΑΛΑΜΑΤΑ)	11308
761	ΤΕΧΝΟΛΟΓΩΝ ΓΕΩΠΟΝΩΝ (ΛΑΡΙΣΑ)	11675
762	ΤΕΧΝΟΛΟΓΩΝ ΓΕΩΠΟΝΩΝ (ΦΛΩΡΙΝΑ)	10946
555	ΤΕΧΝΟΛΟΓΙΑΣ ΑΛΙΕΙΑΣ - ΥΔΑΤΟΚΑΛΛΙΕΡΓΕΙΩΝ (ΜΕΣΟΛΟΓΓΙ)	6070
546	ΤΕΧΝΟΛΟΓΙΑΣ ΤΡΟΦΙΜΩΝ (ΑΡΓΟΣΤΟΛΙ)	7006
301	ΙΑΤΡΙΚΗΣ (ΙΩΑΝΝΙΝΑ)	18760
299	ΙΑΤΡΙΚΗΣ (ΠΑΤΡΑ)	18870
302	ΙΑΤΡΙΚΗΣ (ΑΛΕΞΑΝΔΡΟΥΠΟΛΗ)	18648
304	ΙΑΤΡΙΚΗΣ (ΗΡΑΚΛΕΙΟ)	18709
300	ΙΑΤΡΙΚΗΣ (ΛΑΡΙΣΑ)	18745
295	ΙΑΤΡΙΚΗΣ (ΑΘΗΝΑ)	19063
297	ΙΑΤΡΙΚΗΣ (ΘΕΣΣΑΛΟΝΙΚΗ)	18964
303	ΟΔΟΝΤΙΑΤΡΙΚΗΣ (ΑΘΗΝΑ)	18580
305	ΟΔΟΝΤΙΑΤΡΙΚΗΣ (ΘΕΣΣΑΛΟΝΙΚΗ)	18570
306	ΝΟΣΗΛΕΥΤΙΚΗΣ (ΑΘΗΝΑ) 	17669
190	ΝΟΣΗΛΕΥΤΙΚΗΣ (ΣΠΑΡΤΗ) 	16762
307	ΚΤΗΝΙΑΤΡΙΚΗΣ (ΘΕΣΣΑΛΟΝΙΚΗ)	18388
308	ΚΤΗΝΙΑΤΡΙΚΗΣ (ΚΑΡΔΙΤΣΑ)	18198
294	ΕΠΙΣΤΗΜΗΣ ΔΙΑΙΤΟΛΟΓΙΑΣ & ΔΙΑΤΡΟΦΗΣ (ΑΘΗΝΑ)	18098
372	ΕΠΙΣΤΗΜΗΣ ΤΡΟΦΙΜΩΝ & ΔΙΑΤΡΟΦΗΣ (ΛΗΜΝΟΣ)	13156
290	ΜΟΡΙΑΚΗΣ ΒΙΟΛΟΓΙΑΣ & ΓΕΝΕΤΙΚΗΣ (ΑΛΕΞΑΝΔΡΟΥΠΟΛΗ)	18003
293	ΦΑΡΜΑΚΕΥΤΙΚΗΣ (ΠΑΤΡΑ)	18351
289	ΦΑΡΜΑΚΕΥΤΙΚΗΣ (ΑΘΗΝΑ)	18460
291	ΦΑΡΜΑΚΕΥΤΙΚΗΣ (ΘΕΣΣΑΛΟΝΙΚΗ)	18477
280	ΒΙΟΛΟΓΙΚΩΝ ΕΦΑΡΜΟΓΩΝ & ΤΕΧΝΟΛΟΓΙΩΝ (ΙΩΑΝΝΙΝΑ)	17788
284	ΒΙΟΧΗΜΕΙΑΣ & ΒΙΟΤΕΧΝΟΛΟΓΙΑΣ (ΛΑΡΙΣΑ)	17840
831	ΙΑΤΡΙΚΟ (ΣΣΑΣ) ΘΕΣ/ΝΙΚΗΣ	19088
831	ΙΑΤΡΙΚΟ (ΣΣΑΣ) ΘΕΣ/ΝΙΚΗΣ	18944
831	ΙΑΤΡΙΚΟ (ΣΣΑΣ) ΘΕΣ/ΝΙΚΗΣ	15941
851	ΑΞΙΩΜΑΤΙΚΩΝ ΝΟΣΗΛΕΥΤΙΚΗΣ (ΣΑΝ)	18355
851	ΑΞΙΩΜΑΤΙΚΩΝ ΝΟΣΗΛΕΥΤΙΚΗΣ (ΣΑΝ)	18282
836	ΟΔΟΝΤΙΑΤΡΙΚΟ (ΣΣΑΣ) ΘΕΣ/ΝΙΚΗΣ	18992
836	ΟΔΟΝΤΙΑΤΡΙΚΟ (ΣΣΑΣ) ΘΕΣ/ΝΙΚΗΣ	15354
841	ΚΤΗΝΙΑΤΡΙΚΟ (ΣΣΑΣ) ΘΕΣ/ΝΙΚΗΣ	18827
846	ΦΑΡΜΑΚΕΥΤΙΚΟ (ΣΣΑΣ) ΘΕΣ/ΝΙΚΗΣ	18913
846	ΦΑΡΜΑΚΕΥΤΙΚΟ (ΣΣΑΣ) ΘΕΣ/ΝΙΚΗΣ	11388
637	ΑΙΣΘΗΤΙΚΗΣ & ΚΟΣΜΗΤΟΛΟΓΙΑΣ (ΑΘΗΝΑ)	14142
639	ΑΙΣΘΗΤΙΚΗΣ & ΚΟΣΜΗΤΟΛΟΓΙΑΣ (ΘΕΣΣΑΛΟΝΙΚΗ)	13780
633	ΔΗΜΟΣΙΑΣ ΥΓΕΙΑΣ ΚΑΙ ΚΟΙΝΟΤΙΚΗΣ ΥΓΕΙΑΣ (ΑΘΗΝΑ) - ΔΗΜΟΣΙΑΣ ΥΓΕΙΑΣ	13667
719	ΔΙΑΤΡΟΦΗΣ & ΔΙΑΙΤΟΛΟΓΙΑΣ (ΘΕΣΣΑΛΟΝΙΚΗ)	16524
628	ΔΙΑΤΡΟΦΗΣ & ΔΙΑΙΤΟΛΟΓΙΑΣ (ΣΗΤΕΙΑ)	13522
747	ΔΙΑΤΡΟΦΗΣ & ΔΙΑΙΤΟΛΟΓΙΑΣ (ΚΑΡΔΙΤΣΑ)	14551
619	ΕΡΓΟΘΕΡΑΠΕΙΑΣ (ΑΘΗΝΑ)	16990
621	ΙΑΤΡΙΚΩΝ ΕΡΓΑΣΤΗΡΙΩΝ (ΑΘΗΝΑ)	16090
623	ΙΑΤΡΙΚΩΝ ΕΡΓΑΣΤΗΡΙΩΝ (ΘΕΣΣΑΛΟΝΙΚΗ)	15707
625	ΙΑΤΡΙΚΩΝ ΕΡΓΑΣΤΗΡΙΩΝ (ΛΑΡΙΣΑ)	14380
629	ΟΔΟΝΤΙΚΗΣ ΤΕΧΝΟΛΟΓΙΑΣ (ΑΘΗΝΑ)	15371
635	ΟΠΤΙΚΗΣ ΚΑΙ ΟΠΤΟΜΕΤΡΙΑΣ (ΑΘΗΝΑ)	14520
627	ΑΚΤΙΝΟΛΟΓΙΑΣ ΚΑΙ ΑΚΤΙΝΟΘΕΡΑΠΕΙΑΣ (ΑΘΗΝΑ)	15105
617	ΦΥΣΙΚΟΘΕΡΑΠΕΙΑΣ (ΘΕΣΣΑΛΟΝΙΚΗ)	17322
615	ΦΥΣΙΚΟΘΕΡΑΠΕΙΑΣ (ΑΘΗΝΑ)	17425
659	ΦΥΣΙΚΟΘΕΡΑΠΕΙΑΣ (ΛΑΜΙΑ)	16526
616	ΦΥΣΙΚΟΘΕΡΑΠΕΙΑΣ (ΑΙΓΙΟ)	16094
667	ΔΗΜΟΣΙΑΣ ΥΓΕΙΑΣ ΚΑΙ ΚΟΙΝΟΤΙΚΗΣ ΥΓΕΙΑΣ (ΑΘΗΝΑ) - ΚΟΙΝΟΤΙΚΗΣ ΥΓΕΙΑΣ	13190
620	ΛΟΓΟΘΕΡΑΠΕΙΑΣ (ΙΩΑΝΝΙΝΑ)	15598
618	ΛΟΓΟΘΕΡΑΠΕΙΑΣ (ΠΑΤΡΑ)	15777
655	ΜΑΙΕΥΤΙΚΗΣ (ΑΘΗΝΑ)	16039
657	ΜΑΙΕΥΤΙΚΗΣ (ΘΕΣΣΑΛΟΝΙΚΗ)	14892
662	ΜΑΙΕΥΤΙΚΗΣ (ΠΤΟΛΕΜΑΪΔΑ)	13236
653	ΝΟΣΗΛΕΥΤΙΚΗΣ (ΗΡΑΚΛΕΙΟ)	12469
645	ΝΟΣΗΛΕΥΤΙΚΗΣ (ΑΘΗΝΑ)	14780
654	ΝΟΣΗΛΕΥΤΙΚΗΣ (ΙΩΑΝΝΙΝΑ)	12690
647	ΝΟΣΗΛΕΥΤΙΚΗΣ (ΘΕΣΣΑΛΟΝΙΚΗ)	14642
652	ΝΟΣΗΛΕΥΤΙΚΗΣ (ΛΑΜΙΑ)	12578
651	ΝΟΣΗΛΕΥΤΙΚΗΣ (ΛΑΡΙΣΑ)	12773
649	ΝΟΣΗΛΕΥΤΙΚΗΣ (ΠΑΤΡΑ)	13343
744	ΝΟΣΗΛΕΥΤΙΚΗΣ (ΔΙΔΥΜΟΤΕΙΧΟ)	11987
231	ΑΡΧΙΤΕΚΤΟΝΩΝ ΜΗΧΑΝΙΚΩΝ (ΑΘΗΝΑ)	19999
233	ΑΡΧΙΤΕΚΤΟΝΩΝ ΜΗΧΑΝΙΚΩΝ (ΘΕΣΣΑΛΟΝΙΚΗ)	18483
232	ΑΡΧΙΤΕΚΤΟΝΩΝ ΜΗΧΑΝΙΚΩΝ (ΠΑΤΡΑ)	16836
779	ΑΡΧΙΤΕΚΤΟΝΩΝ ΜΗΧΑΝΙΚΩΝ (ΙΩΑΝΝΙΝΑ)	13802
236	ΑΡΧΙΤΕΚΤΟΝΩΝ ΜΗΧΑΝΙΚΩΝ (ΒΟΛΟΣ)	15226
234	ΑΡΧΙΤΕΚΤΟΝΩΝ ΜΗΧΑΝΙΚΩΝ (ΞΑΝΘΗ) 	11965
370	ΑΡΧΙΤΕΚΤΟΝΩΝ ΜΗΧΑΝΙΚΩΝ (ΧΑΝΙΑ)	13142
205	ΠΟΛΙΤΙΚΩΝ ΜΗΧΑΝΙΚΩΝ (ΠΑΤΡΑ)	15139
207	ΠΟΛΙΤΙΚΩΝ ΜΗΧΑΝΙΚΩΝ (ΞΑΝΘΗ)	13892
201	ΠΟΛΙΤΙΚΩΝ ΜΗΧΑΝΙΚΩΝ (ΑΘΗΝΑ) 	17130
203	ΠΟΛΙΤΙΚΩΝ ΜΗΧΑΝΙΚΩΝ (ΘΕΣΣΑΛΟΝΙΚΗ) 	16053
208	ΠΟΛΙΤΙΚΩΝ ΜΗΧΑΝΙΚΩΝ (ΒΟΛΟΣ)	14742
227	ΑΓΡΟΝΟΜΩΝ & ΤΟΠΟΓΡΑΦΩΝ ΜΗΧΑΝΙΚΩΝ (ΘΕΣΣΑΛΟΝΙΚΗ)	13935
225	ΑΓΡΟΝΟΜΩΝ & ΤΟΠΟΓΡΑΦΩΝ ΜΗΧΑΝΙΚΩΝ (ΑΘΗΝΑ)	14942
209	ΜΗΧΑΝΟΛΟΓΩΝ ΜΗΧΑΝΙΚΩΝ (ΑΘΗΝΑ)	18467
211	ΜΗΧΑΝΟΛΟΓΩΝ ΜΗΧΑΝΙΚΩΝ (ΘΕΣΣΑΛΟΝΙΚΗ)	17856
219	ΗΛΕΚΤΡΟΛΟΓΩΝ ΜΗΧΑΝΙΚΩΝ & ΜΗΧΑΝΙΚΩΝ ΥΠΟΛΟΓΙΣΤΩΝ (ΘΕΣΣΑΛΟΝΙΚΗ)	18100
217	ΗΛΕΚΤΡΟΛΟΓΩΝ ΜΗΧΑΝΙΚΩΝ & ΜΗΧΑΝΙΚΩΝ ΥΠΟΛΟΓΙΣΤΩΝ (ΑΘΗΝΑ)	18628
223	ΗΛΕΚΤΡΟΛΟΓΩΝ ΜΗΧΑΝΙΚΩΝ & ΜΗΧΑΝΙΚΩΝ ΥΠΟΛΟΓΙΣΤΩΝ (ΞΑΝΘΗ)	15971
221	ΗΛΕΚΤΡΟΛΟΓΩΝ ΜΗΧΑΝΙΚΩΝ & ΤΕΧΝΟΛΟΓΙΑΣ ΥΠΟΛΟΓΙΣΤΩΝ (ΠΑΤΡΑ)	17137
239	ΧΗΜΙΚΩΝ ΜΗΧΑΝΙΚΩΝ (ΠΑΤΡΑ)	17062
235	ΧΗΜΙΚΩΝ ΜΗΧΑΝΙΚΩΝ (ΑΘΗΝΑ)	18047
237	ΧΗΜΙΚΩΝ ΜΗΧΑΝΙΚΩΝ (ΘΕΣΣΑΛΟΝΙΚΗ)	17596
214	ΜΗΧΑΝΙΚΩΝ ΠΕΡΙΒΑΛΛΟΝΤΟΣ (ΧΑΝΙΑ)	12233
778	ΜΗΧΑΝΙΚΩΝ ΠΕΡΙΒΑΛΛΟΝΤΟΣ (ΚΟΖΑΝΗ)	11008
476	ΜΗΧΑΝΙΚΩΝ ΠΕΡΙΒΑΛΛΟΝΤΟΣ (ΞΑΝΘΗ) 	11417
238	ΜΗΧΑΝΙΚΩΝ ΣΧΕΔΙΑΣΗΣ ΠΡΟΪΟΝΤΩΝ ΚΑΙ ΣΥΣΤΗΜΑΤΩΝ (ΣΥΡΟΣ)	9117
213	ΜΗΧΑΝΟΛΟΓΩΝ & ΑΕΡΟΝΑΥΠΗΓΩΝ ΜΗΧΑΝΙΚΩΝ (ΠΑΤΡΑ)	17394
363	ΜΗΧΑΝΙΚΩΝ ΧΩΡΟΤΑΞΙΑΣ & ΑΝΑΠΤΥΞΗΣ (ΘΕΣΣΑΛΟΝΙΚΗ)	12794
228	ΜΗΧΑΝΙΚΩΝ ΧΩΡΟΤΑΞΙΑΣ	11625
332	ΜΗΧΑΝΟΛΟΓΩΝ ΜΗΧΑΝΙΚΩΝ (ΒΟΛΟΣ)	16986
220	ΗΛΕΚΤΡΟΛΟΓΩΝ ΜΗΧΑΝΙΚΩΝ ΚΑΙ ΜΗΧΑΝΙΚΩΝ ΥΠΟΛΟΓΙΣΤΩΝ (ΒΟΛΟΣ)	16540
229	ΝΑΥΠΗΓΩΝ ΜΗΧΑΝΟΛΟΓΩΝ ΜΗΧΑΝΙΚΩΝ (ΑΘΗΝΑ)	18076
241	ΜΗΧΑΝΙΚΩΝ ΜΕΤΑΛΛΕΙΩΝ ΜΕΤΑΛΛΟΥΡΓΩΝ (ΑΘΗΝΑ)	15253
230	ΜΗΧΑΝΙΚΩΝ ΠΑΡΑΓΩΓΗΣ & ΔΙΟΙΚΗΣΗΣ (ΧΑΝΙΑ)	13727
224	ΜΗΧΑΝΙΚΩΝ ΠΑΡΑΓΩΓΗΣ & ΔΙΟΙΚΗΣΗΣ (ΞΑΝΘΗ)	13375
222	ΜΗΧΑΝΙΚΩΝ ΟΙΚΟΝΟΜΙΑΣ ΚΑΙ ΔΙΟΙΚΗΣΗΣ (ΧΙΟΣ)	9194
215	ΜΗΧΑΝΙΚΩΝ ΗΛΕΚΤΡΟΝΙΚΩΝ ΥΠΟΛΟΓΙΣΤΩΝ ΚΑΙ ΠΛΗΡΟΦΟΡΙΚΗΣ (ΠΑΤΡΑ)	15111
242	ΜΗΧΑΝΙΚΩΝ ΟΡΥΚΤΩΝ ΠΟΡΩΝ (ΧΑΝΙΑ)	10758
331	ΗΛΕΚΤΡΟΛΟΓΩΝ ΜΗΧΑΝΙΚΩΝ ΚΑΙ ΜΗΧΑΝΙΚΩΝ ΥΠΟΛΟΓΙΣΤΩΝ (ΧΑΝΙΑ)	15632
210	ΜΗΧΑΝΟΛΟΓΩΝ ΜΗΧΑΝΙΚΩΝ (ΚΟΖΑΝΗ)	15792
212	ΔΑΣΟΛΟΓΙΑΣ & ΔΙΑΧΕΙΡΙΣΗΣ ΠΕΡΙΒΑΛΛΟΝΤΟΣ & ΦΥΣΙΚΩΝ ΠΟΡΩΝ (ΟΡΕΣΤΙΑΔΑ)	6582
336	ΒΙΟΜΗΧΑΝΙΚΗΣ ΔΙΟΙΚΗΣΗΣ & ΤΕΧΝΟΛΟΓΙΑΣ (ΠΕΙΡΑΙΑΣ)	13662
185	ΠΛΑΣΤΙΚΩΝ ΤΕΧΝΩΝ & ΕΠΙΣΤΗΜΩΝ ΤΗΣ ΤΕΧΝΗΣ (ΙΩΑΝΝΙΝΑ)	8617
326	ΑΓΡΟΤΙΚΗΣ ΟΙΚΟΝΟΜΙΑΣ & ΑΝΑΠΤΥΞΗΣ (ΑΘΗΝΑ)	15295
353	ΑΓΡΟΤΙΚΗΣ ΑΝΑΠΤΥΞΗΣ (ΟΡΕΣΤΙΑΔΑ) 	11953
271	ΔΙΑΧΕΙΡΙΣΗΣ ΠΕΡΙΒΑΛΛΟΝΤΟΣ & ΦΥΣΙΚΩΝ ΠΟΡΩΝ (ΑΓΡΙΝΙΟ)	11719
240	ΔΙΟΙΚΗΤΙΚΗΣ ΕΠΙΣΤΗΜΗΣ & ΤΕΧΝΟΛΟΓΙΑΣ (ΑΘΗΝΑ)	17041
419	ΠΡΟΓΡΑΜΜΑ ΔΙΑΧΕΙΡΙΣΗΣ ΕΚΚΛΗΣΙΑΣΤΙΚΩΝ ΚΕΙΜΗΛΙΩΝ ΑΘΗΝΑΣ	6235
419	ΠΡΟΓΡΑΜΜΑ ΔΙΑΧΕΙΡΙΣΗΣ ΕΚΚΛΗΣΙΑΣΤΙΚΩΝ ΚΕΙΜΗΛΙΩΝ ΑΘΗΝΑΣ	5322
420	ΠΡΟΓΡΑΜΜΑ ΔΙΑΧΕΙΡΙΣΗΣ ΕΚΚΛΗΣΙΑΣΤΙΚΩΝ ΚΕΙΜΗΛΙΩΝ ΘΕΣ/ΝΙΚΗΣ	6526
420	ΠΡΟΓΡΑΜΜΑ ΔΙΑΧΕΙΡΙΣΗΣ ΕΚΚΛΗΣΙΑΣΤΙΚΩΝ ΚΕΙΜΗΛΙΩΝ ΘΕΣ/ΝΙΚΗΣ	4129
861	ΤΕΧΝΙΚΩΝ ΥΠΑΞΙΩΜΑΤΙΚΩΝ ΑΕΡΟΠΟΡΙΑΣ (Σ.Τ.Υ.Α.)	16348
861	ΤΕΧΝΙΚΩΝ ΥΠΑΞΙΩΜΑΤΙΚΩΝ ΑΕΡΟΠΟΡΙΑΣ (Σ.Τ.Υ.Α.)	15486
861	ΤΕΧΝΙΚΩΝ ΥΠΑΞΙΩΜΑΤΙΚΩΝ ΑΕΡΟΠΟΡΙΑΣ (Σ.Τ.Υ.Α.)	11869
521	ΓΡΑΦΙΣΤΙΚΗΣ (ΑΘΗΝΑ) - ΓΡΑΦΙΣΤΙΚΗΣ	11697
517	ΓΡΑΦΙΣΤΙΚΗΣ (ΑΘΗΝΑ) - ΤΕΧΝΟΛΟΓΙΑΣ ΓΡΑΦΙΚΩΝ ΤΕΧΝΩΝ	5688
519	ΕΣΩΤΕΡΙΚΗΣ ΑΡΧΙΤΕΚΤΟΝΙΚΗΣ	8056
520	ΣΥΝΤΗΡΗΣΗΣ ΑΡΧΑΙΟΤΗΤΩΝ ΚΑΙ ΕΡΓΩΝ ΤΕΧΝΗΣ (ΑΘΗΝΑ)	5863
447	ΠΟΛΙΤΙΚΩΝ ΜΗΧΑΝΙΚΩΝ Τ.Ε. (ΘΕΣΣΑΛΟΝΙΚΗ)	9107
451	ΠΟΛΙΤΙΚΩΝ ΜΗΧΑΝΙΚΩΝ Τ.Ε. (ΛΑΡΙΣΑ)	5799
768	ΠΟΛΙΤΙΚΩΝ ΜΗΧΑΝΙΚΩΝ Τ.Ε. (ΠΑΤΡΑ) 	7477
443	ΠΟΛΙΤΙΚΩΝ ΜΗΧΑΝΙΚΩΝ Τ.Ε. ΚΑΙ ΜΗΧΑΝΙΚΩΝ ΤΟΠΟΓΡΑΦΙΑΣ & ΓΕΩΠΛΗΡΟΦΟΡΙΚΗΣ Τ.Ε. (ΑΘΗΝΑ) - ΠΟΛΙΤΙΚΩΝ ΜΗΧΑΝΙΚΩΝ Τ.Ε. 	8665
509	ΠΟΛΙΤΙΚΩΝ ΜΗΧΑΝΙΚΩΝ Τ.Ε. ΚΑΙ ΜΗΧΑΝΙΚΩΝ ΤΟΠΟΓΡΑΦΙΑΣ & ΓΕΩΠΛΗΡΟΦΟΡΙΚΗΣ Τ.Ε. (ΑΘΗΝΑ) - ΜΗΧΑΝΙΚΩΝ ΤΟΠΟΓΡΑΦΙΑΣ & ΓΕΩΠΛΗΡΟΦΟΡΙΚΗΣ Τ.Ε.	8066
445	ΠΟΛΙΤΙΚΩΝ ΜΗΧΑΝΙΚΩΝ Τ.Ε. (ΠΕΙΡΑΙΑΣ)	9602
769	ΠΟΛΙΤΙΚΩΝ ΜΗΧΑΝΙΚΩΝ Τ.Ε. (ΤΡΙΚΑΛΑ)	4669
455	ΠΟΛΙΤΙΚΩΝ ΜΗΧΑΝΙΚΩΝ Τ.Ε. ΚΑΙ ΜΗΧΑΝΙΚΩΝ ΤΟΠΟΓΡΑΦΙΑΣ & ΓΕΩΠΛΗΡΟΦΟΡΙΚΗΣ Τ.Ε. (ΣΕΡΡΕΣ) - ΠΟΛΙΤΙΚΩΝ ΜΗΧΑΝΙΚΩΝ Τ.Ε.	4610
510	ΠΟΛΙΤΙΚΩΝ ΜΗΧΑΝΙΚΩΝ Τ.Ε. ΚΑΙ ΜΗΧΑΝΙΚΩΝ ΤΟΠΟΓΡΑΦΙΑΣ & ΓΕΩΠΛΗΡΟΦΟΡΙΚΗΣ Τ.Ε. (ΣΕΡΡΕΣ) - ΜΗΧΑΝΙΚΩΝ ΤΟΠΟΓΡΑΦΙΑΣ & ΓΕΩΠΛΗΡΟΦΟΡΙΚΗΣ Τ.Ε.	4263
495	ΗΛΕΚΤΡΟΛΟΓΩΝ ΜΗΧΑΝΙΚΩΝ Τ.Ε. (ΚΟΖΑΝΗ)	4026
493	ΗΛΕΚΤΡΟΛΟΓΩΝ ΜΗΧΑΝΙΚΩΝ Τ.Ε. (ΚΑΒΑΛΑ)	3815
491	ΗΛΕΚΤΡΟΛΟΓΩΝ ΜΗΧΑΝΙΚΩΝ Τ.Ε. (ΗΡΑΚΛΕΙΟ)	5192
489	ΗΛΕΚΤΡΟΛΟΓΩΝ ΜΗΧΑΝΙΚΩΝ Τ.Ε. (ΛΑΡΙΣΑ)	5593
